f_name,gnd,doi,name,fulltext
Sieghart_Martin.html,https://d-nb.info/gnd/123936233,https://dx.doi.org/10.1553/0x0001e277,"Sieghart, Martin",
Siegl_Otto.html,https://d-nb.info/gnd/118765205,https://dx.doi.org/10.1553/0x0001e278,"Siegl, Otto",
Sierek_Martin.html,https://d-nb.info/gnd/1043782354,https://dx.doi.org/10.1553/0x0001e279,"Sierek, Martin",
Sies_Josef.html,https://d-nb.info/gnd/1033996777,https://dx.doi.org/10.1553/0x0001e2c1,"Sies, Josef Alois",
Siewert_Martin.html,https://d-nb.info/gnd/135219906,https://dx.doi.org/10.1553/0x0001e27a,"Siewert, Martin",
Sigel_Johann.html,,https://dx.doi.org/10.1553/0x0001e27b,"Sigel (Siegel), Johann Georg Martin Siegl",
Signorile_Nicola.html,https://d-nb.info/gnd/1043783989,https://dx.doi.org/10.1553/0x0001e2bd,"Signorile, Nicola (Nicolo)",
Sigora_Anton.html,https://d-nb.info/gnd/102946019,https://dx.doi.org/10.1553/0x0001e2fe,"Sigora von Eulenstein, Anton Heinrich",
Silber_Philipp.html,https://d-nb.info/gnd/137695187,https://dx.doi.org/10.1553/0x000fd1ff,"Silber, Philipp (Filipp)",
Silberbauer_Joseph.html,https://d-nb.info/gnd/1043784446,https://dx.doi.org/10.1553/0x000fd20c,"Silberbauer, Joseph",
Silewicz_Witold.html,https://d-nb.info/gnd/134892518,https://dx.doi.org/10.1553/0x002e8d1c,"Silewicz, Witold",
Silhanek_Willy.html,https://d-nb.info/gnd/134522346,https://dx.doi.org/10.1553/0x0001e27d,"Silhanek, Wilhelm (Willy)",
Silving_Bert.html,https://d-nb.info/gnd/103411316X,https://dx.doi.org/10.1553/0x0001e27e,"Silving (eig. Silbiger), Bert (Berthold)",
Simandl_Franz.html,https://d-nb.info/gnd/130153478,https://dx.doi.org/10.1553/0x0001e27f,"Simandl, Franz",
Simion_Nicolas.html,https://d-nb.info/gnd/134880900,https://dx.doi.org/10.1553/0x0003758a,"Simion, Nicolas",
Simma_Guntram.html,https://d-nb.info/gnd/134639294,https://dx.doi.org/10.1553/0x0001e280,"Simma, Guntram",
Simon_Franz.html,https://d-nb.info/gnd/1043784705,https://dx.doi.org/10.1553/0x00107558,"Simon, Franz",
Simone.html,https://d-nb.info/gnd/135293545,https://dx.doi.org/10.1553/0x00026894,Simone (eig. Simone Stelzer) Alexander Kreissl,
Simonelli_Familie.html,,https://dx.doi.org/10.1553/0x0001e281,"Simonelli (Simanelli), Familie Angelo:",
Simoni_Joseph.html,https://d-nb.info/gnd/1043785167,https://dx.doi.org/10.1553/0x0001e311,"Simoni (eig. Simon oder Schimon), Joseph",
Simonis_Christian.html,https://d-nb.info/gnd/12383760X,https://dx.doi.org/10.1553/0x0001e282,"Simonis, Christian",
Simons_Rainer.html,https://d-nb.info/gnd/117398071,https://dx.doi.org/10.1553/0x0001e283,"Simons, Carl Rainer Karl",
Simor_Veronika.html,https://d-nb.info/gnd/1043785345,https://dx.doi.org/10.1553/0x002a8073,"Simor, Veronika",
Simpl.html,,https://dx.doi.org/10.1553/0x003c6fcc,Simpl (Simplicissimus),
Simrock.html,,https://dx.doi.org/10.1553/0x0013721d,"Simrock, Verlag  Nicolaus",
Sina_Ludwig.html,https://d-nb.info/gnd/1043785647,https://dx.doi.org/10.1553/0x000fd200,"Sina, Ludwig (Louis, fälschlich Johann)",
Sinek_Ida.html,https://d-nb.info/gnd/1173809473,https://dx.doi.org/10.1553/0x003a1090,"Sinek, Ida (verh. Gärtner, später Gaertner) Camilla",
Sinfonie.html,,https://dx.doi.org/10.1553/0x0001e415,Symphonie (Sinfonie),
Singen.html,,https://dx.doi.org/10.1553/0x0001e287,Singen ,
Singer_Andre.html,https://d-nb.info/gnd/133055175,https://dx.doi.org/10.1553/0x00314392,"Singer, André (eig. Endre; Andrija, Andreas; Pseud. Otto Andreas)",
Singer_Edmund.html,https://d-nb.info/gnd/117401625,https://dx.doi.org/10.1553/0x003215c2,"Singer, Edmund (Ödön)",
Singer_Georg.html,https://d-nb.info/gnd/1043785957,https://dx.doi.org/10.1553/0x00107559,"Singer, Georg (George)",
Singer_Hans.html,https://d-nb.info/gnd/135293545,https://dx.doi.org/10.1553/0x000fd202,"Singer, Hans K.",
Singer_Heinrich.html,,https://dx.doi.org/10.1553/0x003bb7a9,"Singer, Heinrich Alois Karl",
Singer_Joseph.html,https://d-nb.info/gnd/1025643151,https://dx.doi.org/10.1553/0x0010755a,"Singer, Joseph Israel",
Singer_Marianus.html,https://d-nb.info/gnd/1043786627,https://dx.doi.org/10.1553/0x000fd203,"Singer, Marianus OCist (Johann Baptist)",
Singer_Peter.html,https://d-nb.info/gnd/118974521,https://dx.doi.org/10.1553/0x0001e288,"Singer, Peter (Petrus) von Alcantara (Alkantara) OFM (Josef Anton)",
Singer_Pirmin.html,https://d-nb.info/gnd/1043787054,https://dx.doi.org/10.1553/0x00223d7d,"Singer, Pirmin CanReg (Karl)",
Singer_Siegfried.html,https://d-nb.info/gnd/134523253,https://dx.doi.org/10.1553/0x0010755b,"Singer, Siegfried",
Singer_Therese.html,https://d-nb.info/gnd/1017969949,https://dx.doi.org/10.1553/0x00107579,"Singer, Therese von (geb. Biedermann; S.-Biedermann) Theresina",
Singgedicht.html,,https://dx.doi.org/10.1553/0x0001e289,Singgedicht ,
Singing_Babies.html,,https://dx.doi.org/10.1553/0x003bef3b,"Singing Babies (Edmund Fritz’s Singing Babies, The Singing Sisters, Viennese Singing Sisters)",
Singriener_Johann.html,https://d-nb.info/gnd/128486473,https://dx.doi.org/10.1553/0x0001e28b,"Singriener (Singrenius, Singryener), Johannes d. Ä. Matthäus",
Singschule.html,,https://dx.doi.org/10.1553/0x0001e28c,Singschule ,
Singspiel.html,,https://dx.doi.org/10.1553/0x0001e28d,Singspiel ,
Sinkowicz_Wilhelm.html,https://d-nb.info/gnd/115687459,https://dx.doi.org/10.1553/0x0001e28f,"Sinkovicz, Wilhelm",
Sinopoli_Giuseppe.html,https://d-nb.info/gnd/119483343,https://dx.doi.org/10.1553/0x0007bf19,"Sinopoli, Giuseppe",
Sioly_Johann.html,https://d-nb.info/gnd/133363457,https://dx.doi.org/10.1553/0x0001e291,"Sioly, Johann Nepomuk Karl",
Sipek_Karl.html,https://d-nb.info/gnd/1034564501,https://dx.doi.org/10.1553/0x000fd212,"Sipek (Siebek, Šípek), Karl Ida",
Sirola_Bojidar.html,https://d-nb.info/gnd/117417572,https://dx.doi.org/10.1553/0x0001e293,"Širola, Božidar",
Sironi_Irene.html,https://d-nb.info/gnd/1019648732,https://dx.doi.org/10.1553/0x0001e294,"Sironi, Irene",
Sirota_Leo.html,https://d-nb.info/gnd/132180014,https://dx.doi.org/10.1553/0x003cbf1e,"Sirota, Leo Gregorovich (Leiba, Leib Herschowitz) Augustine Bloch",
Sirowy_Josef.html,https://d-nb.info/gnd/134637623,https://dx.doi.org/10.1553/0x0001e295,"Sirowy, Josef",
Sitschynskyi.html,https://d-nb.info/gnd/120701774,https://dx.doi.org/10.1553/0x0001e2d7,"Sitschynskyj, Denys",
Sitt_Familie.html,,https://dx.doi.org/10.1553/0x003215c5,"Sitt, Familie Anton",
Sitta_Heinz.html,https://d-nb.info/gnd/13468642X,https://dx.doi.org/10.1553/0x0001e296,"Sitta, Heinz",
Sittich.html,,https://dx.doi.org/10.1553/0x0015ce25,Sittich (deutsch für slowenisch Stična),
Sittner_Hans.html,https://d-nb.info/gnd/130153540,https://dx.doi.org/10.1553/0x0001e297,"Sittner, Hans",
Siuschegg_Anton.html,https://d-nb.info/gnd/1034765841,https://dx.doi.org/10.1553/0x000fd213,"Siuschegg (eig. Seyschegg), Anton (Antonius Johannes)",
Sivo_Josef.html,https://d-nb.info/gnd/134523555,https://dx.doi.org/10.1553/0x0001e298,"Sivó, Josef",
Skalicky_Josef.html,https://d-nb.info/gnd/133363708,https://dx.doi.org/10.1553/0x000fd214,"Skalicky (Skalitzky), Josef Ferdinand",
Skalla_Anton.html,,https://dx.doi.org/10.1553/0x00323f1b,"Skalla, Anton",
Skalla_Familie.html,,https://dx.doi.org/10.1553/0x00107561,"Skalla (Skala), Familie Franz",
Skallitzky_Friedrich.html,https://d-nb.info/gnd/1263200354,,"Skallitzky (Skalitzky), Friedrich (Fritz)",
Skandal.html,,https://dx.doi.org/10.1553/0x0001e299,Skandal ,
Skerjanc_Lucijan.html,https://d-nb.info/gnd/128763663,https://dx.doi.org/10.1553/0x0001e313,"Škerjanc, Lucijan Marija",
Skerle_Familie.html,,https://dx.doi.org/10.1553/0x000fd204,"Skerle, Familie August:",
Skizze.html,,https://dx.doi.org/10.1553/0x0001e29a,Skizze ,
Sklenka_Johann.html,https://d-nb.info/gnd/135094100,https://dx.doi.org/10.1553/0x0001e29b,"Sklenka, Johann",
Skocic_Familie.html,,https://dx.doi.org/10.1553/0x00107562,"Skocic, Familie Adalbert",
Skoczeck_Erich.html,https://d-nb.info/gnd/1034790331,https://dx.doi.org/10.1553/0x000fd215,"Skoczek (Skoček), Erich (Eric) Otto Gottfried",
Skokan_Christian.html,https://d-nb.info/gnd/135501555,https://dx.doi.org/10.1553/0x0001e29c,"Skokan, Christian",
Skolaude_Walter.html,https://d-nb.info/gnd/134523784,https://dx.doi.org/10.1553/0x0001e29d,"Skolaude, Walter",
Skomal_Brueder.html,https://d-nb.info/gnd/1043791396,https://dx.doi.org/10.1553/0x0001e3a6,"Skomal, Brüder? Nikolaus Georg:",
Skorpik_Peter.html,https://d-nb.info/gnd/130153648,https://dx.doi.org/10.1553/0x0001e29e,"Skorpik, Peter",
Skorzeny_Fritz.html,https://d-nb.info/gnd/119022133,https://dx.doi.org/10.1553/0x0001e29f,"Skorzeny, Fritz",
Skuhersky_Frantisek.html,https://d-nb.info/gnd/117425672,https://dx.doi.org/10.1553/0x0010754b,"Skuherský, František Zdeněk (Franz Xaver)",
Slama_Anton.html,https://d-nb.info/gnd/134642910,https://dx.doi.org/10.1553/0x000fd205,"Sláma, Anton",
Slama_Karl.html,https://d-nb.info/gnd/1043791809,https://dx.doi.org/10.1553/0x000fd206,"Slama, Karl",
Slatkonia_Georg.html,https://d-nb.info/gnd/122788869,https://dx.doi.org/10.1553/0x0001e2a0,"Slatkonia (Slatkonja, Slakany, griech. Chrysippus [„Goldpferd“]), Georg von",
Slavik_Joseph.html,https://d-nb.info/gnd/103949178,https://dx.doi.org/10.1553/0x0001e2a2,"Slawjk (Slavík), Josef Antonín",
Slawicek_Ursula.html,https://d-nb.info/gnd/1043792120,https://dx.doi.org/10.1553/0x0001e2a1,"Slawicek, Ursula Robert",
Slezak_Brueder.html,https://d-nb.info/gnd/118614967,https://dx.doi.org/10.1553/0x0001e2a4,"Slezak, Familie Leo:",
Slowakei.html,,https://dx.doi.org/10.1553/0x0001e2a5,Slowakei (deutsch für slowakisch Slovensko),
Slowenen.html,,https://dx.doi.org/10.1553/0x0001e2a6,"Slowenen, Kärntner ",
Slowenien.html,,https://dx.doi.org/10.1553/0x0001e2a7,Slowenien (deutsch für slowenisch Slovenija),
Smart_Gino.html,https://d-nb.info/gnd/1215213905,,"Smart (geb. Schmerz), Gino",
Smegkal_Joseph.html,https://d-nb.info/gnd/1043792694,https://dx.doi.org/10.1553/0x0001e2a8,"Smegkal, Joseph",
Smekal_Giselher.html,https://d-nb.info/gnd/129701882,https://dx.doi.org/10.1553/0x0001e2a9,"Smekal, Giselher",
Smetana_Bedrich.html,https://d-nb.info/gnd/118615017,https://dx.doi.org/10.1553/0x0001e2aa,"Smetana, Friedrich (Bedřich)",
Smietanski_Emil.html,https://d-nb.info/gnd/1043793267,https://dx.doi.org/10.1553/0x0001e380,"Śmietański, Emil Władysław",
Smijers_Albert.html,https://d-nb.info/gnd/101376820,https://dx.doi.org/10.1553/0x0001e2ab,"Smijers, Albert (Albertus Antonius)",
Smith_Amand.html,https://d-nb.info/gnd/117634174,https://dx.doi.org/10.1553/0x0001e2ac,"Smith, Amand Wilhelm",
Smole_Werner.html,https://d-nb.info/gnd/135936462,https://dx.doi.org/10.1553/0x0001e2ad,"Smole, Ernst",
Sobotka_Franz.html,https://d-nb.info/gnd/139683852,https://dx.doi.org/10.1553/0x000fd207,"Sobotka, Franz (Pseud. Francis Bossi) Anton Emil",
Sobotka_Kurt.html,https://d-nb.info/gnd/124657613,https://dx.doi.org/10.1553/0x0001e2ae,"Sobotka, Kurt Werner",
Sodi_Pietro.html,https://d-nb.info/gnd/1043793771,https://dx.doi.org/10.1553/0x0001e2af,"Sodi (Sody), Pietro (Pierre) Carlo",
Sodomka_Andrea.html,https://d-nb.info/gnd/119039672,https://dx.doi.org/10.1553/0x0001e2b0,"Sodomka, Andrea",
Soellinger_Alfred.html,https://d-nb.info/gnd/1043794875,https://dx.doi.org/10.1553/0x0001e2b1,"Söllinger, Alfred",
Soeser_Ferdinand.html,https://d-nb.info/gnd/128000163,https://dx.doi.org/10.1553/0x000fd208,"Soeser, Ferdinand Leopold",
Sofa_Surfers.html,,https://dx.doi.org/10.1553/0x0001e402,Sofa Surfers ,
Sojer_Hans.html,https://d-nb.info/gnd/133667170,https://dx.doi.org/10.1553/0x000fd209,"Sojer, Hans",
Sokal_Harry.html,https://d-nb.info/gnd/134525213,https://dx.doi.org/10.1553/0x0001e2b3,"Sokal, Harry",
Sokolowski_Victor.html,https://d-nb.info/gnd/1019648805,https://dx.doi.org/10.1553/0x0001e2b4,"Sokolowski, Victor",
Soldat-Roeger_Marie.html,https://d-nb.info/gnd/1043794301,https://dx.doi.org/10.1553/0x0001e2b5,"Soldat, Familie Alois:",
Soldatenlied.html,,https://dx.doi.org/10.1553/0x0001e2b6,Soldatenlied ,
Solfleisch_Caspar.html,https://d-nb.info/gnd/104379445X,https://dx.doi.org/10.1553/0x0001e2b7,"Solfleisch, Caspar",
Sollfelner_Familie.html,,https://dx.doi.org/10.1553/0x0001e2ba,"Sollfelner, Familie Anton Othmar:",
Solling_Moriz.html,https://d-nb.info/gnd/1043794751,https://dx.doi.org/10.1553/0x000fd216,"Solling, Moriz (Moritz, auch Max) Franz Anton",
Solmisation.html,,https://dx.doi.org/10.1553/0x0001e2bb,Solmisation ,
Solokantate.html,,https://dx.doi.org/10.1553/0x0001e2bc,Solokantate ,
Solosonate.html,,https://dx.doi.org/10.1553/0x0001e2be,Solosonate ,
Soltesz_Stefan.html,https://d-nb.info/gnd/123949793,https://dx.doi.org/10.1553/0x0010756b,"Soltesz, Stefan",
Solti_Georg.html,https://d-nb.info/gnd/118615424,https://dx.doi.org/10.1553/0x0001e2bf,"Solti (eig. Stern), Sir Georg (György)",
Somma_Siegfried.html,https://d-nb.info/gnd/134525558,https://dx.doi.org/10.1553/0x0001e2c0,"Somma, Siegfried",
Sommer_Karl.html,https://d-nb.info/gnd/117477168,https://dx.doi.org/10.1553/0x0001e3cb,"Sommer (Somer), Karl Marcel",
Sommer_Silvia.html,https://d-nb.info/gnd/134577604,https://dx.doi.org/10.1553/0x0001e2c2,"Sommer (geb. Schwarz), Silvia (Pseud. Philipp Moro) Franz Moravec",
Sommernachtskonzert.html,,https://dx.doi.org/10.1553/0x0039e87f,Sommernachtskonzert ,
Sompek_Ernst.html,https://d-nb.info/gnd/104379509X,https://dx.doi.org/10.1553/0x0001e2c3,"Sompek, Ernst",
Sonate.html,,https://dx.doi.org/10.1553/0x0001e2c4,Sonate ,
Sonderegger_Helmut.html,https://d-nb.info/gnd/120536722,https://dx.doi.org/10.1553/0x0001e2c6,"Sonderegger, Helmut",
Song_Contest.html,,https://dx.doi.org/10.1553/0x0009feec,Song Contest ,
Sonnenberg_Wilhelm.html,https://d-nb.info/gnd/107556185X,,"Sonnenberg, Wilhelm (Willi)",
Sonnenfels_Josef_von.html,https://d-nb.info/gnd/118615610,https://dx.doi.org/10.1553/0x0001e2c8,"Sonnenfels, Joseph Freiherr von",
Sonnholz_Familie.html,,https://dx.doi.org/10.1553/0x00034e43,"Sonnholz (Sonholz), Gottfried",
Sonnleithner_Familie.html,,https://dx.doi.org/10.1553/0x0001e2ca,"Sonnleithner, Familie Christoph:",
Sonnleitner_Johann.html,,https://dx.doi.org/10.1553/0x0001e2cb,"Sonnleitner, Johann",
Sontag-Rossi_Henriette.html,https://d-nb.info/gnd/118797999,https://dx.doi.org/10.1553/0x0001e2cc,"Sontag (-Rossi), Henriette Franz",
Sonus_Brass_Ensemble.html,,https://dx.doi.org/10.1553/0x001c993f,Sonus Brass Ensemble ,
Sony_Austria.html,,https://dx.doi.org/10.1553/0x0001e2cd,Sony DADC Austria AG ,
Sophiensaele.html,,https://dx.doi.org/10.1553/0x00075e69,Sophiensäle (Sofiensäle) ,
Sorel_Christiane.html,https://d-nb.info/gnd/133667723,https://dx.doi.org/10.1553/0x0001e2c9,"Sorell (eig. Hruschka), Christiane Franz Ramharter",
Sorell_Walter.html,https://d-nb.info/gnd/118751557,https://dx.doi.org/10.1553/0x0001e2ce,"Sorell, Walter",
Sorosina_Nicolo.html,https://d-nb.info/gnd/104379560X,https://dx.doi.org/10.1553/0x0001e2cf,"Sorosina, Pietro Nicolò",
Sotelo_Mauricio.html,https://d-nb.info/gnd/134871790,https://dx.doi.org/10.1553/0x0001e2d1,"Sotelo Cancino, Mauricio",
Sottler_Thomas.html,https://d-nb.info/gnd/1043795812,https://dx.doi.org/10.1553/0x00107623,"Sottler, P. Thomas OCist",
Soudant_Hubert.html,https://d-nb.info/gnd/134982371,https://dx.doi.org/10.1553/0x0001e2d2,"Soudant, Hubert",
Soukup_Wenzel.html,https://d-nb.info/gnd/1043795979,https://dx.doi.org/10.1553/0x00137289,"Soukup, Wenzel",
Sowinetz_Kurt.html,https://d-nb.info/gnd/119014165,https://dx.doi.org/10.1553/0x0001e2d4,"Sowinetz, Kurt",
Soyfer_Jura.html,https://d-nb.info/gnd/118822896,https://dx.doi.org/10.1553/0x0001e2d5,"Soyfer, Jura",
Soyka_Familie.html,,https://dx.doi.org/10.1553/0x0001e2d6,"Soyka, Familie Ulf-Diether:",
Soyka_Wenzel.html,https://d-nb.info/gnd/1048752496,https://dx.doi.org/10.1553/0x002ea772,"Soyka, Wenzel",
Spada_Filippo.html,https://d-nb.info/gnd/1043796150,https://dx.doi.org/10.1553/0x0001e2d8,"Spada, Filippo Luigia Valsovani",
Spahn_Erwin.html,https://d-nb.info/gnd/126119384,https://dx.doi.org/10.1553/0x001c325a,"Spahn (eig. Grünspan), Erwin Wendelin",
Spanbloechel_Wilhelm.html,https://d-nb.info/gnd/133653390,https://dx.doi.org/10.1553/0x0001e2db,"Spanblöchel, Wilhelm (Willie, Billy; Pseud. William Stone)",
Spangler_Familie.html,,https://dx.doi.org/10.1553/0x0001e2dc,"Spangler (eig. Spängler), Familie Johann Michael:",
Sparry_Franz.html,https://d-nb.info/gnd/135121418,https://dx.doi.org/10.1553/0x0001e2dd,"Sparry, P. Franz OSB (Josef)",
Spaun_Anton.html,https://d-nb.info/gnd/1044056517,https://dx.doi.org/10.1553/0x0005a435,"Spaun, Familie von Franz Xaver",
Spazierer_Johann.html,https://d-nb.info/gnd/1044056878,https://dx.doi.org/10.1553/0x0001e2e0,"Spazierer (eig. Procházka), Johann Michael",
Spech_Johann.html,https://d-nb.info/gnd/103950176,https://dx.doi.org/10.1553/0x0010755f,"Spech, Johann (János)",
Specht_Karl.html,https://d-nb.info/gnd/104405736X,https://dx.doi.org/10.1553/0x0001e2e2,"Specht, Karl",
Specht_Richard.html,https://d-nb.info/gnd/117481947,https://dx.doi.org/10.1553/0x0001e2e3,"Specht, Richard",
Spechtenhauser_Josef.html,https://d-nb.info/gnd/134892119,https://dx.doi.org/10.1553/0x00223d7e,"Spechtenhauser, Josef",
Spechtl_Brueder.html,https://d-nb.info/gnd/1044057920,https://dx.doi.org/10.1553/0x001bd194,"Spechtl, Brüder Rainer:",
Spectaculum.html,,https://dx.doi.org/10.1553/0x0001e2df,Spectaculum ,
Speidel_Ludwig.html,https://d-nb.info/gnd/117482684,https://dx.doi.org/10.1553/0x0001e2ea,"Speidel, Ludwig Konrad",
Spendou_Joseph.html,https://d-nb.info/gnd/1027092195,https://dx.doi.org/10.1553/0x0001e2e4,"Spendou, Joseph",
Sperger_Johann.html,https://d-nb.info/gnd/118867326,https://dx.doi.org/10.1553/0x0001e2e5,"Sperger, Johann Matthias",
Speroni_Giovanni.html,https://d-nb.info/gnd/1044058781,https://dx.doi.org/10.1553/0x0001e2e7,"Speroni (eig. Muzzi), Giovanni Battista",
Spiegel_Markus.html,https://d-nb.info/gnd/120794977,https://dx.doi.org/10.1553/0x0001e2e9,"Spiegel, Markus",
Spiehs_Hermann.html,https://d-nb.info/gnd/142462322,https://dx.doi.org/10.1553/0x0013710b,"Spiehs, Hermann",
Spiel.html,,https://dx.doi.org/10.1553/0x0001e2eb,Spiel ,
Spielgraf.html,,https://dx.doi.org/10.1553/0x0001e2ed,Spielgraf ,
Spielleute.html,,https://dx.doi.org/10.1553/0x0001e2f1,Spielleute ,
Spielmann_Anton.html,https://d-nb.info/gnd/1044059818,https://dx.doi.org/10.1553/0x0001e2ee,"Spielmann, Familie Anton Freiherr von:",
Spielmann_Fritz.html,https://d-nb.info/gnd/120337347,https://dx.doi.org/10.1553/0x0001e2f0,"Spielmann (Spielman), Fritz (Fred)",
Spielmann_Julius.html,https://d-nb.info/gnd/117484431,https://dx.doi.org/10.1553/0x0010754d,"Spielmann, Julius",
Spielmannszug.html,,https://dx.doi.org/10.1553/0x0006dd85,Spielmannszug ,
Spielmusik.html,,https://dx.doi.org/10.1553/0x0001e2f2,Spielmusik ,
Spies_Hermann.html,https://d-nb.info/gnd/123163897,https://dx.doi.org/10.1553/0x0001e2f4,"Spies (Spiess, Spieß), Hermann Arnold",
Spies_Manfred.html,https://d-nb.info/gnd/135224888,https://dx.doi.org/10.1553/0x0001e2f5,"Spies, Manfred",
Spimmer-Wimmer_Rolf.html,https://d-nb.info/gnd/104406028X,https://dx.doi.org/10.1553/0x00107567,"Spimmer-Wimmer (eig. Špimrvimr), Rolf (Rudolf)",
Spina_Familie.html,,https://dx.doi.org/10.1553/0x0001e2f6,"Spina, Familie Anton:",
Spinner_Leopold.html,https://d-nb.info/gnd/119030268,https://dx.doi.org/10.1553/0x0001e2f8,"Spinner, Leopold",
Spital_am_Pyhrn.html,,https://dx.doi.org/10.1553/0x00075a0f,Spital am Pyhrn ,
Spittal_an_der_Drau.html,,https://dx.doi.org/10.1553/0x003262e0,Spittal an der Drau ,
Spittelberglieder.html,,https://dx.doi.org/10.1553/0x0001e2fa,Spittelberg-Lieder ,
Spitz.html,,https://dx.doi.org/10.1553/0x0034cf26,Spitz ,
Spitzbuam_Die_drei.html,,https://dx.doi.org/10.1553/0x0001e2fb,"Spitzbuam, Die drei ",
Spitzeder_Familie.html,,https://dx.doi.org/10.1553/0x0001e13c,"Spitzeder, Familie Franz Anton:",
Spitzer_Fritz.html,https://d-nb.info/gnd/134692489,https://dx.doi.org/10.1553/0x0001e2fc,"Spitzer, Fritz",
Spitzer_Leopold.html,https://d-nb.info/gnd/129447706,https://dx.doi.org/10.1553/0x0001e2fd,"Spitzer, Leopold",
Spitzmueller_Alexander.html,https://d-nb.info/gnd/11748413X,https://dx.doi.org/10.1553/0x0001e300,"Spitzmüller-Harmersbach, Alexander Freiherr von",
Spitzner_Familie.html,,https://dx.doi.org/10.1553/0x001741ba,"Spitzner, Familie Renate:",
Spoerk_Christof.html,https://d-nb.info/gnd/133811921,https://dx.doi.org/10.1553/0x0030e16b,"Spörk, Christof",
Spoerr_Martin.html,https://d-nb.info/gnd/13015489X,https://dx.doi.org/10.1553/0x0001e302,"Spörr, Martin",
Spohr_Familie.html,,https://dx.doi.org/10.1553/0x0001e303,"Spohr, Familie Louis",
Sporck_Familie.html,,https://dx.doi.org/10.1553/0x0001e304,"Sporck (Spork), Familie Franz Anton Graf von:",
Spoth_Familie.html,,https://dx.doi.org/10.1553/0x0001e30a,"Spoth, Familie Joseph Nicolaus:",
Spour_Robert.html,https://d-nb.info/gnd/1044065249,https://dx.doi.org/10.1553/0x0001e305,"Spour, Robert",
Sprache.html,,https://dx.doi.org/10.1553/0x0001e306,Sprache und Musik ,
Sprechgesang.html,,https://dx.doi.org/10.1553/0x0001e307,Sprechgesang ,
Sprenger_Daniel.html,https://d-nb.info/gnd/139414339,https://dx.doi.org/10.1553/0x0001e308,"Sprenger, Johann Daniel Daniel Julius",
Spribelli_Aloys.html,https://d-nb.info/gnd/104406563X,https://dx.doi.org/10.1553/0x002e56ff,"Spribelli (Spribeller, Spribelle), Aloys",
Springer_Karl.html,,,"Springer, Karl",
Springer_Max.html,https://d-nb.info/gnd/117479993,https://dx.doi.org/10.1553/0x0001e309,"Springer, Max",
Sprongl_Norbert.html,https://d-nb.info/gnd/123903092,https://dx.doi.org/10.1553/0x0001e30b,"Sprongl, Norbert",
Sprowaker_Familie.html,,https://dx.doi.org/10.1553/0x0001e30c,"Sprowaker (eig. Sprowacker), Familie Leopold:",
Spruch.html,,https://dx.doi.org/10.1553/0x0001e30d,Spruch ,
Sstanteyski_Venantius.html,,https://dx.doi.org/10.1553/0x0001e30f,"Sstanteysky, Fr. Venantius OFMConv",
St_Andrae-Woerdern.html,,https://dx.doi.org/10.1553/0x0001e3e6,St. Andrä-Wördern ,
St_Andrae_Lavanttal.html,,https://dx.doi.org/10.1553/0x0032a9a3,St. Andrä (im Lavanttal) ,
St_Augustin.html,,https://dx.doi.org/10.1553/0x002cf439,St. Augustin (Wien) ,
St_Emmeram-Codex.html,,https://dx.doi.org/10.1553/0x0001e3e7,St. Emmeram-Codex ,
St_Florian.html,,https://dx.doi.org/10.1553/0x0001e3e8,St. Florian ,
St_Gabriel.html,,https://dx.doi.org/10.1553/0x0028adad,St. Gabriel ,
St_Georgen_ob_Judenburg.html,,,St. Georgen ob Judenburg ,
St_Georgenberg-Fiecht.html,,https://dx.doi.org/10.1553/0x0001e3e9,St. Georgenberg-Fiecht ,
St_Karl.html,,https://dx.doi.org/10.1553/0x002d12a7,St. Karl (Wien) ,
St_Lambrecht.html,,https://dx.doi.org/10.1553/0x0001e3eb,St. Lambrecht ,
St_Laurenz.html,,https://dx.doi.org/10.1553/0x002cd810,St. Laurenz am Schottenfeld (Wien) ,
St_Loup_Flora.html,,https://dx.doi.org/10.1553/0x0001e3ec,"St. Loup (eig. Bost), Flora",
St_Michael.html,,https://dx.doi.org/10.1553/0x002d60c3,St. Michael (Wien) ,
St_Michael_Eppan.html,,https://dx.doi.org/10.1553/0x0036afb2,St. Michael Eppan (deutsch für italienisch S. Michele Appiano),
St_Paul.html,,https://dx.doi.org/10.1553/0x0001e3ee,St. Paul im Lavanttal ,
St_Pauls.html,,https://dx.doi.org/10.1553/0x0036afb4,St. Pauls Eppan (deutsch für italienisch S. Paolo Appiano),
St_Peter_Wien.html,,https://dx.doi.org/10.1553/0x002ced8f,St. Peter (Wien) ,
St_Poelten.html,,https://dx.doi.org/10.1553/0x0001e3ef,St. Pölten ,
St_Stephan.html,,https://dx.doi.org/10.1553/0x0013e37b,St. Stephan (Wien) ,
St_Veit_an_der_Glan.html,,https://dx.doi.org/10.1553/0x003277d1,St. Veit an der Glan ,
Staar_Rene.html,https://d-nb.info/gnd/141617721,https://dx.doi.org/10.1553/0x0001e310,"Staar, René Josef",
Staatsoper-Wiener.html,,https://dx.doi.org/10.1553/0x0002206c,"Staatsoper, Wiener",
Stadlen_Peter.html,https://d-nb.info/gnd/1044066407,https://dx.doi.org/10.1553/0x0001e316,"Stadlen, Peter",
Stadler_Abbe.html,,https://dx.doi.org/10.1553/0x0001e317,"Stadler, P. Maximilian OSB (Joannes Carolus Dominicus)",
